Country,Country Code,Series,1987 [1987],1988 [1988],1989 [1989],1990 [1990],1991 [1991],1992 [1992],1993 [1993],1994 [1994],1995 [1995],1996 [1996],1997 [1997],1998 [1998],1999 [1999],2000 [2000],2001 [2001],2002 [2002],2003 [2003],2004 [2004],2005 [2005],2006 [2006],2007 [2007],2008 [2008],2009 [2009],2010 [2010],2011 [2011],2012 [2012],2013 [2013],2014 [2014],2015 [2015],2016 [2016],2017 [2017],2018 [2018],2019 [2019],2020 [2020],2021 [2021],2022 [2022],2023 [2023],2024 [2024]
French Polynesia,PYF,"Imports Merchandise, Customs, Price, US$, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Industrial Production, constant US$, seas. adj.,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Unemployment rate,Percent,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Total Reserves,,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Retail Sales Volume,Index,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Official exchange rate, LCU per USD, period average,,",109.2854975,108.3079217,116.0024617,99.00490083,102.5838358,96.25110167,102.967715,100.9461717,90.75413583,93.00940667,106.1215608,107.2638142,112.0033708,129.4964267,133.3291317,126.6857242,105.7066333,96.07605667,96.01551083,95.1188275,87.18746917,81.5393075,85.87066167,90.10676583,85.8233875,92.87276917,89.87697917,89.94379417,107.5964875,107.8811125,105.8827783,101.0930758,106.5975842,104.7106092,100.8802233,113.4743675,110.3471717,110.30634
French Polynesia,PYF,"Months Import Cover of Foreign Reserves,,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Industrial Production, constant US$,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Core CPI,not seas.adj,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Core CPI,seas.adj,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"CPI Price, % y-o-y, median weighted, seas. adj.,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"CPI Price, % y-o-y, not seas. adj.,,",-1.036354691,-9.777108552,5.492260249,8.915921036,-10.3787771,-9.533846238,0.549942967,36.07962679,9.671861821,0.693648683,3.946077131,1.461835596,-1.941201862,0.507644697,2.132367853,0.034418592,2.229796866,0.401984799,3.704992637,-1.406918006,5.031373175,5.272580696,1.895826816,1.461041406,1.26244763,2.655906233,0.499504801,4.697624689,-0.344241243,2.102284267,2.647228171,4.747009137,2.466064951,0.985071507,..,..,..,..
Gabon,GAB,"CPI Price, seas. adj.,,,",61.59227476,55.5703312,58.62239841,63.84912516,57.22236678,51.76687432,52.05156261,70.83157213,77.68230392,78.22114619,81.30781296,82.49639951,80.89497786,81.30563693,83.03937219,83.06795318,84.92019979,85.26156609,88.42050083,87.17649689,91.56267177,96.39038752,98.21778234,99.65278481,100.910849,103.5909466,104.1083883,108.9990097,108.6237901,110.907371,113.8433421,119.247496,122.1882167,123.391858,..,..,..,..
Gabon,GAB,"CPI Price,not seas.adj,,,",61.63895153,55.61811774,58.67430972,63.90121854,57.25976452,51.79550988,52.07197992,70.87841467,77.71571409,78.25172166,81.36102088,82.53972408,80.94127263,81.34993749,83.08890045,83.11939225,84.97739785,85.32428151,88.48837457,87.24124345,91.62973587,96.45338859,98.27221182,99.70067358,100.960234,103.63812,104.1619475,109.047639,108.6781897,110.9677166,113.9104907,119.3201758,122.2608978,123.5095344,..,..,..,..
Gabon,GAB,"Exchange rate, new LCU per USD extended backward, period average,,",300.5375,297.85,319.0091667,272.2658333,282.1083333,264.6941667,283.1625,555.2058333,499.15,511.5516667,583.6708333,589.9525,615.6733333,711.8316667,732.8991667,696.3816667,581.0591667,528.1233333,527.79,522.86,479.2641667,448.2158333,472.0241667,495.3108333,471.7658333,510.5141667,494.0458333,494.4141667,591.45,593.0141667,582.03,555.7,585.9591667,575.5875,554.5308333,623.7608333,606.5708333,606.3441667
Gabon,GAB,"Exchange rate, old LCU per USD extended forward, period average,,",300.5375,297.85,319.0091667,272.2658333,282.1083333,264.6941667,283.1625,555.2058333,499.15,511.5516667,583.6708333,589.9525,615.6733333,711.8316667,732.8991667,696.3816667,581.0591667,528.1233333,527.79,522.86,479.2641667,448.2158333,472.0241667,495.3108333,471.7658333,510.5141667,494.0458333,494.4141667,591.45,593.0141667,582.03,555.7,585.9591667,575.5875,554.5308333,623.7608333,606.5708333,606.3441667
Gabon,GAB,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Exports Merchandise, Customs, constant US$, millions, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Exports Merchandise, Customs, current US$, millions, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Exports Merchandise, Customs, current US$, millions, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Exports Merchandise, Customs, Price, US$, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Exports Merchandise, Customs, Price, US$, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"GDP,constant 2010 LCU,millions,seas. adj.,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"GDP,constant 2010 US$,millions,seas. adj.,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"GDP,current LCU,millions,seas. adj.,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"GDP,current US$,millions,seas. adj.,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Imports Merchandise, Customs, constant US$, millions, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Imports Merchandise, Customs, current US$, millions, not seas. adj.",..,..,..,..,1086.068296,968.7191468,917.6951293,707.514483,929.8230706,898.13,1232.924622,1094.557187,1564.278418,1396.089168,1444.386923,1142.239274,1347.242278,1597.24688,1695.868854,1947.989773,2754.247989,2851.575844,2462.173981,2689.878642,3644.732648,3864.237346,5156.506141,4192.509036,3429.122032,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Imports Merchandise, Customs, current US$, millions, seas. adj.",..,..,..,..,1091.677808,971.1719534,915.2253511,711.3704704,930.1674913,903.0170669,1233.802964,1096.170781,1558.628123,1384.383984,1476.548623,1127.882306,1325.444295,1627.504539,1701.399085,1951.427143,2740.759243,2848.979037,2456.178802,2679.682967,3634.79812,3859.052817,5139.349073,4181.541634,3421.224043,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Imports Merchandise, Customs, Price, US$, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Imports Merchandise, Customs, Price, US$, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Industrial Production, constant US$, seas. adj.,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Unemployment rate,Percent,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Total Reserves,,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,190.6760341,10.41493305,140.2628854,197.2389469,444.1212554,669.2066371,1114.107911,1227.951649,1924.183715,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Retail Sales Volume,Index,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Official exchange rate, LCU per USD, period average,,",300.5375,297.85,319.0091667,272.2658333,282.1083333,264.6941667,283.1625,555.2058333,499.15,511.5516667,583.6708333,589.9525,615.6733333,711.8316667,732.8991667,696.3816667,581.0591667,528.1233333,527.79,522.86,479.2641667,448.2158333,472.0241667,495.3108333,471.7658333,510.5141667,494.0458333,494.4141667,591.45,593.0141667,582.03,555.7,585.9591667,575.5875,554.5308333,623.7608333,606.5708333,606.3441667
Gabon,GAB,"Months Import Cover of Foreign Reserves,,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,0.137733487,0.007053566,0.124359505,0.148809684,0.272884803,0.393327258,0.570919552,0.448033388,0.675394129,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Industrial Production, constant US$,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gambia The,GMB,"Core CPI,not seas.adj,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gambia The,GMB,"Core CPI,seas.adj,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gambia The,GMB,"CPI Price, % y-o-y, median weighted, seas. adj.,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gambia The,GMB,"CPI Price, % y-o-y, not seas. adj.,,",23.53903013,11.67879173,8.271012687,12.15691587,8.648949495,9.461814838,6.447782388,1.709412154,6.977192993,1.116099617,2.801252506,1.128229415,3.827888706,0.842877365,4.479213287,8.593024778,17.02557652,14.19404721,4.849550632,2.060068822,5.368994638,4.443993742,4.563906023,5.048379638,4.796917178,4.254659434,5.701204835,5.950800095,6.810984425,7.229806509,8.033868396,6.519171315,7.113160223,5.930011706,..,..,..,..
Gambia The,GMB,"CPI Price, seas. adj.,,,",25.35357369,28.31456476,30.65646601,34.38334679,37.35714509,40.89180898,43.52842384,44.27250401,47.36148206,47.89008338,49.23160554,49.78705099,51.69284389,52.12855118,54.46350017,59.14356223,69.21309468,79.03723401,82.87018469,84.57736753,89.11832186,93.0787345,97.32676047,102.2401848,107.1445618,111.703198,118.0716262,125.0978326,133.6182265,143.2785657,154.7893771,164.8803618,176.6085661,187.0814748,..,..,..,..
Gambia The,GMB,"CPI Price,not seas.adj,,,",25.35796419,28.32246039,30.66614603,34.39753519,37.37028924,40.91543702,43.5601326,44.30509896,47.3980265,47.91916243,49.25190456,49.80066267,51.6992497,52.13609218,54.47835691,59.16846604,69.24655162,79.07734588,82.91081935,84.61588227,89.15902253,93.12094182,97.3686612,102.2854673,107.1909581,111.7512073,118.1200528,125.1458344,133.6663322,143.3287927,154.844099,164.9414348,176.678132,187.1573999,200.9515506,224.0873443,262.1244078,292.4358304
Gambia The,GMB,"Exchange rate, new LCU per USD extended backward, period average,,",7.071084836,6.705280504,7.580030392,7.87529946,8.729049193,8.891548008,8.931882308,9.223193617,9.494039777,9.800370592,10.02055259,10.62553474,11.49754716,13.04137645,16.20914578,19.62110791,27.07617371,29.5129327,28.49581973,28.13533579,24.94742024,22.33445578,26.55682455,27.80155287,28.39087034,31.10708523,33.97647492,39.96742321,41.07165215,42.03145231,45.87280576,48.33374761,50.36170346,51.66005839,51.89820735,55.74388881,62.29474915,68.54644928
Gambia The,GMB,"Exchange rate, old LCU per USD extended forward, period average,,",7.071084836,6.705280504,7.580030392,7.87529946,8.729049193,8.891548008,8.931882308,9.223193617,9.494039777,9.800370592,10.02055259,10.62553474,11.49754716,13.04137645,16.20914578,19.62110791,27.07617371,29.5129327,28.49581973,28.13533579,24.94742024,22.33445578,26.55682455,27.80155287,28.39087034,31.10708523,33.97647492,39.96742321,41.07165215,42.03145231,45.87280576,48.33374761,50.36170346,51.66005839,51.89820735,55.74388881,62.29474915,68.54644928
Gambia The,GMB,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gambia The,GMB,"Exports Merchandise, Customs, constant US$, millions, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gambia The,GMB,"Exports Merchandise, Customs, current US$, millions, not seas. adj.",..,..,..,..,42.094,63.49,52.073,33.462,24.223,9.493,14.682,22.905,12.294,16.101,8.82,17.336,4.699,18.04,7.394,11.467,13.38,13.524,65.885,68.104,94.697,118.302,105.786,103.737,88.089,89.417,22.182,12.269,30.784,27.814,25.851,21.603,..,..
Gambia The,GMB,"Exports Merchandise, Customs, current US$, millions, seas. adj.",..,..,..,..,42.55713556,66.52620157,50.24688098,33.4754265,24.22151334,9.491602945,14.67992964,22.91142318,12.29323252,16.10563421,8.813670428,17.32236343,4.690209882,18.0281905,7.401478353,11.46424727,13.38011594,13.46997777,65.81341766,68.10436732,94.72139998,118.4456061,105.9434725,103.8246762,88.13096553,89.3223867,22.08186147,12.28619884,30.81055638,27.81481813,25.84010232,21.58453077,..,..
Gambia The,GMB,"Exports Merchandise, Customs, Price, US$, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gambia The,GMB,"Exports Merchandise, Customs, Price, US$, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gambia The,GMB,"GDP,constant 2010 LCU,millions,seas. adj.,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gambia The,GMB,"GDP,constant 2010 US$,millions,seas. adj.,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gambia The,GMB,"GDP,current LCU,millions,seas. adj.,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gambia The,GMB,"GDP,current US$,millions,seas. adj.,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gambia The,GMB,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gambia The,GMB,"Imports Merchandise, Customs, constant US$, millions, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gambia The,GMB,"Imports Merchandise, Customs, current US$, millions, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gambia The,GMB,"Imports Merchandise, Customs, current US$, millions, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gambia The,GMB,"Imports Merchandise, Customs, Price, US$, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gambia The,GMB,"Imports Merchandise, Customs, Price, US$, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gambia The,GMB,"Industrial Production, constant US$, seas. adj.,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gambia The,GMB,"Unemployment rate,Percent,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gambia The,GMB,"Total Reserves,,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,109.4311189,106.0131744,106.8774067,59.30655903,83.77436147,98.31284854,120.6159978,142.7844447,116.517123,224.1750971,201.6276267,223.2418528,236.2414411,210.5535987,159.3308294,111.0402032,87.63558242,169.9699765,191.773261,..,..,..,..,..,..
Gambia The,GMB,"Retail Sales Volume,Index,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gambia The,GMB,"Official exchange rate, LCU per USD, period average,,",7.071084836,6.705280504,7.580030392,7.87529946,8.729049193,8.891548008,8.931882308,9.223193617,9.494039777,9.800370592,10.02055259,10.62553474,11.49754716,13.04137645,16.20914578,19.62110791,27.07617371,29.5129327,28.49581973,28.13533579,24.94742024,22.33445578,26.55682455,27.80155287,28.39087034,31.10708523,33.97647492,39.96742321,41.07165215,42.03145231,45.87280576,48.33374761,50.36170346,51.66005839,51.89820735,55.74388881,62.29474915,68.54644928
Gambia The,GMB,"Months Import Cover of Foreign Reserves,,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gambia The,GMB,"Industrial Production, constant US$,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,"Core CPI,not seas.adj,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100.9230421,102.9415366,104.2691288,104.5522852,106.6774301,112.7481109,116.7234191,121.3623719,123.4147765,127.9206287,134.5924997,143.1557021,152.1881293,158.1199147,160.7546621
Georgia,GEO,"Core CPI,seas.adj,,,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,"CPI Price, % y-o-y, median weighted, seas. adj.,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,"CPI Price, % y-o-y, not seas. adj.,,",..,..,..,..,..,..,..,..,161.4067626,39.40336567,7.118798806,3.503966952,19.16492658,4.036023189,4.666365125,5.574656596,4.806864502,5.648012554,8.234502719,9.187815245,9.242376731,10.00093384,1.719592032,7.117926561,8.521252007,-0.940372797,-0.506307155,3.073924747,4.020310359,2.125974674,6.035261386,2.605362524,4.851611459,5.192004909,9.583401991,11.89577086,2.487381683,1.11042408
Georgia,GEO,"CPI Price, seas. adj.,,,",..,..,..,..,..,..,..,11.05048213,28.8867076,40.29812896,43.16687168,44.6794246,53.24220352,55.3910712,57.97582083,61.20777375,64.14994849,67.77314564,73.35392716,80.09355046,87.49609813,96.24652502,97.9015726,104.8701346,113.8063831,112.7361788,112.1653875,115.6132671,120.2612792,122.8180036,130.2303911,133.6233649,140.1062514,147.3805749,161.5046478,180.7168706,185.211989,187.2686275
Georgia,GEO,"CPI Price,not seas.adj,,,",..,..,..,..,..,..,..,10.88094935,28.56465932,39.80330533,42.65380246,44.17406759,52.6305424,54.7485827,57.31502347,60.51284935,63.40852254,66.99516487,72.52029208,79.16385072,86.48246754,95.13027117,96.77366051,103.654441,112.5095708,111.4478642,110.8771861,114.2797986,118.8550797,121.392549,128.7189745,132.0852907,138.4952554,145.7004224,159.639457,178.6336237,183.0776006,185.1092449
Georgia,GEO,"Exchange rate, new LCU per USD extended backward, period average,,",..,..,..,..,..,..,..,1.992325957,1.522811657,1.256132859,1.297432171,1.391570988,2.016335001,1.974404539,2.072872536,2.193968025,2.138336375,1.914674854,1.811398402,1.774219996,1.66869743,1.490516413,1.66976015,1.781665024,1.685138033,1.650671094,1.663313861,1.764718656,2.271107,2.366819309,2.506382361,2.528160777,2.816838961,3.112698773,3.219192261,2.91237934,2.623273219,2.720999691
Georgia,GEO,"Exchange rate, old LCU per USD extended forward, period average,,",..,..,..,..,..,..,..,1.992325957,1.522811657,1.256132859,1.297432171,1.391570988,2.016335001,1.974404539,2.072872536,2.193968025,2.138336375,1.914674854,1.811398402,1.774219996,1.66869743,1.490516413,1.66976015,1.781665024,1.685138033,1.650671094,1.663313861,1.764718656,2.271107,2.366819309,2.506382361,2.528160777,2.816838961,3.112698773,3.219192261,2.91237934,2.623273219,2.720999691
Georgia,GEO,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,"Exports Merchandise, Customs, constant US$, millions, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,"Exports Merchandise, Customs, current US$, millions, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,"Exports Merchandise, Customs, current US$, millions, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,"Exports Merchandise, Customs, Price, US$, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,"Exports Merchandise, Customs, Price, US$, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,"GDP,constant 2010 LCU,millions,seas. adj.,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,"GDP,constant 2010 US$,millions,seas. adj.,",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8215.443602,8708.130699,9541.922977,10432.51746,11739.19093,12084.35994,11616.22036,12401.00248,13395.52929,14295.28108,15022.18293,15662.02804,16185.63007,16715.11613,17581.3158,18631.8083,19621.73911,18431.02602,20289.50098,22531.72014,24324.09609,26617.04883
Georgia,GEO,"GDP,current LCU,millions,seas. adj.,",..,..,..,..,..,..,..,..,..,3964.701461,4674.774146,5158.178516,5819.070369,6213.568613,6862.13267,7662.03295,8776.009563,10054.93222,11908.71343,14109.19327,17371.92283,19598.41471,18455.88159,22056.39878,26018.34633,27876.44115,29071.77076,31695.89991,34511.98523,36520.66528,41274.64618,45313.69123,49541.81251,49803.79569,60412.95702,72575.98252,80773.8704,91716.11824
Georgia,GEO,"GDP,current US$,millions,seas. adj.,",..,..,..,..,..,..,..,..,..,3155.151448,3602.649689,3718.459622,2902.541682,3146.91621,3310.615327,3492.999619,4105.626772,5279.59133,6576.545265,7963.117934,10427.63062,13175.37027,11051.81757,12381.53823,15461.26428,16889.99138,17475.30688,17959.67692,15219.59511,15460.81574,16489.17674,17939.09913,17586.91658,16033.48759,18809.69946,25050.27685,30790.70619,33704.35858
Georgia,GEO,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,"Imports Merchandise, Customs, constant US$, millions, seas. adj.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,"Imports Merchandise, Customs, current US$, millions, not seas. adj.",..,..,..,..,..,..,..,..,488.6965,751.2236,995.3201,882.4912,689.5899,709.5091,752.0108,794.6917,1139.0392,1844.3428,2487.5484,3674.8325,5212.1501,6301.5404,4475.7245,5235.9644,7072.2599,8056.3789,8022.5462,8601.8143,7304.1527,7341.6981,8057.0823,9361.2471,9517.9676,8048.6767,10098.5581,13548.3831,15603.5967,16982.7308
Georgia,GEO,"Imports Merchandise, Customs, current US$, millions, seas. adj.",..,..,..,..,..,..,..,..,465.0625336,735.2116149,993.4313061,900.4055818,692.3012847,710.7234535,753.9639599,796.1232944,1132.276607,1820.907321,2462.69912,3641.224506,5172.600578,6328.121434,4483.645697,5195.210064,7036.911939,8060.699559,7992.306705,8595.41592,7340.145484,7318.612636,8039.351312,9365.584734,9500.477756,8067.126281,10038.12891,13488.66889,15629.43641,16951.31588
